courseId,tag,lastUpdated,length,effort,price
180,a77d7482-179c-441a-9f5f-97ab001607ba,2020,2020-2021,9f353ac9-f9fb-4068-af7a-73db516496af,86
92,79c5d9e8-7899-48c3-8c01-2053da773016,2020,2020-2021,f9a75926-a5d2-4a0c-8c08-83d61c2887e6,52
44,bdf57437-4759-4e11-adae-28991d5f2e47,2020,2020-2021,7e43e17a-8fe0-4fad-9450-6f4dee8498ff,73
14,d4fd4e35-cd4b-455a-acd0-295a497d15b0,2020,2020-2021,da09cd93-59fe-4a2a-b117-d94af3c511d0,67
57,377da9c0-36f9-40c8-890a-741c3d9a5884,2020,2020-2021,2d8888b9-04b8-43a7-8837-141447e97c66,77
231,5d61dd4e-da6f-490b-86ff-aca90f6eab14,2020,2020-2021,2dd9f103-30cd-4483-ab69-14bd3cbb5812,1
243,15732652-5bb0-4e20-a622-027ff8036591,2020,2020-2021,d11d6559-6286-4bd3-8bbe-9dffd46e4817,66
111,dff4504f-9141-43f5-8307-d626ae376314,2020,2020-2021,9306ff19-2ca9-4183-bfbd-108726389c35,55
129,10ab855b-ccb8-4a6e-ae3e-e43d674932c0,2020,2020-2021,780d09fc-a50a-41fc-b7b9-544e6b043f6a,80
42,f16bf98e-ebbb-4561-80bc-101ba71889c9,2020,2020-2021,027cc404-b01a-490d-8ebe-b39e36b738f4,26
201,bcf51adf-e369-49ef-a8ef-c5650f50c33e,2020,2020-2021,d2f25ca5-6de3-4bf3-a695-f240d918b7c2,80
177,031ccf87-8b87-4ab7-9768-0940da2392e2,2020,2020-2021,e61b1708-6398-4247-89dd-515e93ef0880,14
141,6ce5c125-5481-4787-8069-6279dc98635b,2020,2020-2021,644b640f-dad3-4654-997d-2696cb1396a3,16
246,b4d67526-b468-45d4-8201-66d7eb1d36f9,2020,2020-2021,a34c0233-f3e7-4dbf-855c-2f7646df9de3,23
196,a61ccd52-765a-4614-aa1e-d37231e27bc8,2020,2020-2021,8680473f-de71-40e0-961d-8ff79171649d,26
192,e8bc84ed-6bee-43fd-b8eb-c4eb105c9cc1,2020,2020-2021,a1d1d4b4-d42c-4bcb-8e82-5ab44438c9dd,29
201,650132cb-bc04-4a6b-ae5b-54759c3ee1fa,2020,2020-2021,4826582e-6ff5-476d-ac3b-4e0c42ecf025,84
26,bd233ca7-b501-442d-83b2-d7e3e107afaa,2020,2020-2021,be341b29-0135-4298-a3f7-548e427b3107,50
55,d1611b6b-476b-452b-8fef-ce767c0521e6,2020,2020-2021,30cb3da9-6efd-4137-8621-86ab6b7ef0f0,2
78,c1f340e2-33db-4aa8-b85b-6f9384740d4e,2020,2020-2021,58f58708-5273-4aea-8bb2-c26848a11863,49
153,2918e9e9-f769-4ff7-a4ba-d15097261437,2020,2020-2021,aca26264-9aff-4b8e-90a4-816521e21254,52
227,39ae9c7d-edbe-4ec5-bc07-d5512411b0c3,2020,2020-2021,26649662-f2f2-447d-bd66-0e04f4f60415,39
162,db934973-7264-4606-9246-d5549e2281fc,2020,2020-2021,b75cc72d-3a4d-41be-ac7c-e471203174be,49
11,1313f6f2-f470-4976-89d0-f164024bde66,2020,2020-2021,1d5a6444-9cc6-4c54-9cd2-31e99c6c4676,81
132,dc0c349b-e495-4173-a238-77a12f65fa21,2020,2020-2021,8f27bd9b-81ff-4863-89cd-d486d3a1ccbe,76
127,16a04481-712c-4b1b-9ca5-68562c14ef40,2020,2020-2021,668cd572-1c2d-4304-ac2e-f6952a9f0ec7,16
178,ec512f84-ef55-46b4-b2fe-9ca0ce91ccb6,2020,2020-2021,02bd5b99-70c5-4422-a5a7-82c918ee0eb2,96
166,04fe97dd-4fca-450b-b248-81695f7d46ea,2020,2020-2021,43b29c30-0efc-4453-8b9e-0bdfcbb0865d,73
156,b2ceed8c-1b85-4cd6-b37f-f49d81ce5bd0,2020,2020-2021,d6ff7496-91b0-4cad-9dad-e2843d410aa5,9
190,b685e339-a824-4168-ab5d-04c6b367f459,2020,2020-2021,87e65a8a-684c-41c7-964b-a1ebdf7a73d9,14
24,ca0b754d-0158-4b48-b4ce-f59e89f34f7d,2020,2020-2021,d8650cbc-792c-4ef3-b43f-4c79b54c0ec5,94
126,86c4ca9b-143e-46d8-8f0b-ecafe70e079c,2020,2020-2021,066c02c5-18c4-45bf-9957-9f2b1504b13c,100
58,d17bf8a7-fd73-41f0-9b86-88dcca1e6c12,2020,2020-2021,cbf0aaf1-589b-4c94-a527-df87f9f0887a,90
52,bc0a61eb-f4ef-4c34-8e64-e3e1bbc5f780,2020,2020-2021,d8593519-df91-4ed8-8c19-0cff0414b968,27
175,5e298ba5-89fd-4831-a212-d0f8d13e5bb5,2020,2020-2021,a2405078-b86f-401d-86ae-f64f39a02cbb,40
65,8b02e449-a9e0-42b0-a012-58e600304ab8,2020,2020-2021,37ce8547-cd87-423a-ab6c-1d3de6b0af28,9
156,ff548af5-212d-415e-b2e6-5a182736cfae,2020,2020-2021,7b28402a-1ec3-423a-b4ac-8edca14ad7c9,74
34,ac6e1c3d-c98b-47f0-83d1-58aaafa7d84b,2020,2020-2021,ae8f0bfe-e26f-4b34-912a-ae5596b37a1c,21
193,7f86dbb0-ad2c-4b92-82a6-eccd9b0081e5,2020,2020-2021,2b1383d1-cbe3-482e-816e-3be828812830,34
12,23edc915-7862-4eae-b8ba-b6695008defb,2020,2020-2021,fd232667-f84f-4ec8-8dbb-8d65cc45a7b7,98
149,0459e1bd-42f1-44de-a28f-93ed123731e7,2020,2020-2021,0477a11d-e278-4f35-bdba-99709361cfea,51
156,b56c8a13-3760-4268-9380-d73cf272129e,2020,2020-2021,77e1247f-83f0-4ed5-8367-1de9df684ec2,53
136,7656daac-e7fe-4fc6-bc4f-6e85ad359871,2020,2020-2021,056b7a1c-61c3-45d0-9b8b-ff71504b9bbb,94
courseGroupId,lastUpdated
184,2020
7,2020
246,2020
103,2020
117,2020
36,2020
124,2020
26,2020
56,2020
145,2020
235,2020
39,2020
78,2020
144,2020
236,2020
107,2020
17,2020
167,2020
13,2020
53,2020
24,2020
88,2020
97,2020
57,2020
64,2020
241,2020
137,2020
124,2020
115,2020
146,2020
44,2020
209,2020
225,2020
209,2020
184,2020
1,2020
35,2020
235,2020
62,2020
232,2020
36,2020
178,2020
152,2020
74,2020
196,2020
151,2020
153,2020
60,2020
224,2020
99,2020
3,2020
135,2020
141,2020
41,2020
80,2020
155,2020
101,2020
143,2020
160,2020
113,2020
28,2020
27,2020
108,2020
37,2020
38,2020
65,2020
141,2020
85,2020
236,2020
60,2020
136,2020
80,2020
115,2020
28,2020
174,2020
186,2020
103,2020
147,2020
104,2020
102,2020
239,2020
56,2020
102,2020
221,2020
124,2020
102,2020
68,2020
14,2020
155,2020
104,2020
132,2020
190,2020
188,2020
38,2020
168,2020
222,2020
137,2020
110,2020
117,2020
6,2020
223,2020
222,2020
248,2020
57,2020
247,2020
69,2020
156,2020
133,2020
63,2020
20,2020
170,2020
246,2020
242,2020
122,2020
12,2020
204,2020
215,2020
164,2020
202,2020
102,2020
42,2020
10,2020
80,2020
157,2020
168,2020
51,2020
32,2020
10,2020
17,2020
187,2020
227,2020
219,2020
217,2020
22,2020
193,2020
250,2020
69,2020
104,2020
57,2020
12,2020
150,2020
7,2020
22,2020
231,2020
236,2020
172,2020
26,2020
90,2020
90,2020
157,2020
220,2020
181,2020
168,2020
71,2020
206,2020
72,2020
200,2020
61,2020
98,2020
97,2020
249,2020
59,2020
46,2020
35,2020
161,2020
140,2020
235,2020
67,2020
177,2020
77,2020
95,2020
31,2020
10,2020
196,2020
104,2020
132,2020
213,2020
79,2020
151,2020
117,2020
142,2020
156,2020
18,2020
128,2020
177,2020
36,2020
53,2020
149,2020
111,2020
45,2020
106,2020
242,2020
138,2020
76,2020
179,2020
26,2020
241,2020
85,2020
15,2020
47,2020
175,2020
29,2020
57,2020
197,2020
60,2020
243,2020
120,2020
129,2020
102,2020
85,2020
32,2020
216,2020
28,2020
59,2020
201,2020
50,2020
30,2020
16,2020
8,2020
1,2020
10,2020
39,2020
69,2020
101,2020
25,2020
123,2020
246,2020
134,2020
66,2020
11,2020
115,2020
157,2020
40,2020
230,2020
143,2020
157,2020
156,2020
153,2020
93,2020
61,2020
50,2020
118,2020
224,2020
84,2020
96,2020
54,2020
21,2020
141,2020
169,2020
2,2020
institution_id,name
71,4e9ea5fe-f033-44b0-afae-37778b89d9c6
13,9d2783d1-08d8-4137-bdb2-6e97314ea7c9
149,8f517674-3e01-44ff-9155-62aa03587af5
10,97fb458e-cb3f-43cc-a7f5-85c900867654
107,f1c87199-b9f0-4405-b26a-ff781926e0b5
131,2540ffdd-3b96-480f-a374-2aa7fc2a219d
191,4c6d06ef-b4a8-43a4-93e9-23692981f0fd
22,0d83bc9e-a02d-4f77-90f0-1ef0265ea6f7
182,272f898f-92d5-4522-a525-030932d2d0d0
236,419055bc-419a-4fe0-a3f8-e5f8be38f605
7,f121948d-7579-4fcf-8250-cede70c62160
243,596db081-da69-4246-9000-886de6e41705
81,1191cf46-c24e-4f77-95f7-922625130950
156,751dcd17-cb6b-4b9f-87bb-d7fc25c97cab
119,4445062e-927c-4020-9185-80079b36b125
219,bc105772-1ea7-4342-94f2-9634c5851877
215,b2fee3be-5fbe-4f60-a0e7-3580961ee285
250,91a85ef5-a0c6-41b1-b5bf-0abef963b948
180,764f4e68-788a-4f06-bb90-ffa0215da26f
230,f407f234-371c-46ce-9868-0853d731a6df
47,30ba6838-b747-4b05-bf9f-75ebf78399fe
124,25199753-98d0-4a20-9fff-494409a9e004
50,254f07b3-f495-4fc6-a2f6-edb614b77deb
183,d1077e28-3a40-42fd-b2a1-be22fe468f87
229,09154cf0-c47d-45e5-8a11-80edb4de1f5d
144,1b418ff0-1bc1-4512-978f-137a24795b7f
121,bcc6c728-8cec-4fd0-90a5-6230a43f1f7d
9,6052d98b-ef11-42b6-b21b-71a10e8a4098
244,32be5f68-dc53-4926-91c9-f8fe3618cd76
194,92f37b6c-087f-45ee-904e-e666fec76374
29,99bbb18b-0ae0-4ba0-8029-2cebb16baf05
198,e8c31b95-0026-472d-a511-abf30320c0b0
126,c95ba979-be9b-4357-b528-43fd73159d9c
29,87a383b3-f12e-414f-8ddf-8132810d97ad
46,18e15d8a-4392-4453-8771-a02f5eee5eaa
134,d2a21653-7910-4567-b43c-e6e0fa51dd05
99,2df40195-1710-411d-8711-db6935b42de6
227,f7bfe282-0e38-4d73-b76f-56d63c520140
98,c78fc373-1438-40bd-ae43-6b1fa7b94473
180,b5a12eba-3e7f-4b04-964e-b3aa4cbc79b4
64,da27b438-8834-413a-a2ee-3aede363f2f3
157,c4ad8708-e603-48e3-ab3f-756c5db9a85e
181,91838b95-2b57-4436-9e2d-905e5edcba35
95,54acdbcb-5f5e-40a8-909f-37bba30bca58
237,a07db853-e75b-4a12-989b-fde67eac4644
137,4d694bee-cc14-4448-8d95-a52cecdddbd6
105,d393af89-a092-4ed1-895f-4461c8327525
11,799599f8-0cb5-4b32-a53d-6302c5d4c58f
138,ac965808-e2ff-42ff-881f-c796b6ec387b
132,1d465d2e-c304-4afa-8cfd-93289812d554
61,6d0889ba-3fb5-4f25-a4f3-30b8ab74e3cc
96,407edd24-5eea-4c66-89c7-6e65ea3e1b1e
26,4115053a-dfda-4fd1-9285-ab073a8b77b6
240,8bed7d33-aaa1-4656-b325-d530463c790b
88,487fa219-2487-4748-b0a6-85232d48c3d6
202,28e184a5-6bc8-4581-885b-496a3ab24e6e
60,1adac22a-ad71-40c5-ba7c-3d2e4d84f88b
178,af728f18-8994-4f82-98c2-ac184c7ea2e5
105,66ac5943-c18f-40a6-9e5f-369391355eb3
121,b9bf740c-b91c-488d-9046-ba4b35e70000
19,a55f60a3-73df-4306-9491-773d88b3ed72
96,778ad92f-7ed2-430e-bc15-3b90b0cc2134
9,6a8b1c3e-824a-4060-8715-92e883faf748
0,f2e51542-0dc7-4e52-951b-1e6eeb4c858c
172,9a76a226-9b85-4d53-813c-a358f3c48088
199,fb8addba-1ce4-479d-9028-a5717c8782cf
139,7a2d2252-de74-4e1f-9fa9-16c2c5fc3279
100,18e83130-6b28-479b-97b8-a2e714ae072f
82,9029dcb7-3726-4164-8f19-651c4f209bdc
139,67294646-a91f-4487-8f2e-0913bdea06c8
148,59c4c29b-6053-4899-a33e-cab78346b032
105,8a5e8935-83cf-46db-8402-b79eda01a4c3
153,62b16d43-ea01-4f22-9d72-91229696ae54
84,f574fb4a-cf12-4db7-b872-86fac88ebc7d
9,e7706523-82d8-45de-9ce7-f6bcc447cd21
200,b3a2b9fe-4763-42b1-b221-c4f7c455208b
205,1c988a03-106b-4023-94b9-56cdf1a6d4ef
93,07d45930-6ae0-493c-9176-a22d8c00f71c
159,994c64ba-1c26-4693-b201-fe39e278fe63
194,22a5b45e-394c-46a0-9391-1a28b0377ee3
148,2e9d1782-d18f-420d-8216-be7195933aa6
84,a3c76e17-41c5-4903-8af2-a732fd498b1e
165,a254c0eb-1e5a-44de-bc56-4b56fe7a504e
87,3507a3cf-9d19-4b60-8374-070e6bfae2f6
99,8b9094e6-3f52-4819-a3cc-7c5660e8ff73
87,b90d970e-e3c3-46a2-8661-10ad5c5f3c69
63,423bcaac-f837-42de-a8b0-90b11dbb76cb
29,c7a5a279-f672-4f9d-bc36-34a2e389f216
230,c0e257c4-5404-4cfa-aaa1-84f4a517421e
16,fbfe48eb-a5b2-483c-a807-7edab767583a
180,37c7cba9-aed5-4ac9-82f8-7c5ef8259d65
69,d1f49fca-7558-4ec7-8a0d-e7f20860b503
138,27516af6-9332-4448-a870-cb2329ae0348
1,7750e37a-8c35-4c75-8977-8382a576f223
9,35b449cd-51b8-4254-9651-5d4670144bab
66,b3316083-9e9b-48f1-b860-e683ee7737d7
230,bffcca7b-c744-413b-a763-d12eac355102
12,12c0ae7a-cccc-4664-8484-43b450e00ae9
227,b2b2eeed-cfcc-410b-aa99-6e40485b1699
224,74bd0d77-37bb-40fa-b297-a98753ef48e2
240,6ad55ffe-f00d-49cd-9026-2e99c8ac00c8
148,aa98bc90-13a8-4b8e-9ce5-1f8c0dd0bbc5
217,cd19baef-2fe3-456f-9358-adc20a8d26b1
228,d66093da-d6c7-4d87-95e8-7a19454802cc
222,02a45b56-a5bd-4024-a22e-37ab8619e416
44,5a5c0ce3-db57-4e3a-bf53-c7839fb40e26
211,25414267-45ba-4039-84cb-7752f913410e
12,d58801f5-887e-4665-be75-af84cfb52cfc
108,bb83484e-e86a-41d3-a102-cf40a05df041
118,2cb065d5-10f0-44a3-b3ef-3d248805558d
19,9c0472dc-665d-4722-9c38-58f19f0425e7
79,82efd007-3eab-4939-9848-006879a01d8a
107,bb0c27b8-4cb1-409b-90b5-5dbe30996243
15,83b339a0-ce2d-49f6-9740-907d9b793a24
91,572dec7b-d62f-4627-8e3b-77c8295e0e9d
224,99f836ea-26d8-438b-9cf6-b29622ab2539
171,4c48870b-c179-4463-8c2a-2086f94f3a9a
197,6f738237-1ccc-43c2-bb00-bc044f61f505
99,b83fa623-6dc0-4816-ace9-bf88c88f7d79
133,0e3a9c45-d507-43db-8e97-657431b81213
247,6cf97e0e-6a08-4c2f-8dc1-7465051dd861
182,9952d6fb-e509-49fa-80ea-555853da95b9
105,0f9836d7-6ac1-4670-b7de-e3dc7506e086
91,b677ab3d-c2f8-487c-bb00-91a87adc8649
114,8c7afd22-bef5-46bc-9285-009d9bcdcfd1
175,843d9805-7998-4012-b8f0-8bd17a5e0de9
53,aa66de14-af3b-4605-87d5-3632a4c957c4
47,e40be405-7257-448a-9063-9cfd92aa4f7d
73,a9f003b8-2e7c-4f34-9ccf-f46adc4dcc19
73,7faac280-2a33-4070-a68c-1874e641efc6
154,c37f1ef1-0a22-4445-ba1c-0ef1bdc3c0c7
228,66e72232-0527-42ab-a828-b3e27191632c
126,c76e501d-d017-4864-98e7-dea17fd54391
28,f04c5e6b-5732-45c5-824d-709bb8f8699e
67,2e50cfc6-0072-497e-8d8a-a4a3e3e4c45e
9,7f9e6451-4b56-48bb-82ed-7c6b205aee10
8,46bc1f5b-7480-49f5-8c07-30d37fd246fb
198,7cdea3c1-42ab-42b2-b578-c5211bef2607
213,003a0b14-bf42-43fb-8c4b-287b0d01ef1a
198,f21019c9-782a-478f-b741-ce2c488dae28
135,897cad80-8e32-49a3-bd4b-80875f5f253f
201,fd2b9b42-a5bf-410a-95d0-348bdba95137
55,29f4ca3b-d631-49c5-b52d-8c78bb759e2e
214,329c2ffa-b804-4ea1-b66b-fdcf711d1109
81,1d760ad4-7d76-4ff8-bbad-78fd8f9260ed
136,659aa18f-29ae-482a-abd0-1132c13abb6a
75,6c321ac3-88a2-4272-bff4-76b9a0b7498f
25,5f30fe13-822a-4679-b1c6-7a79658406a0
171,1384d416-794f-4e64-b035-12d32edc1eb7
233,61aa795e-091f-4c93-b340-f116e6aa7b43
35,9ae3065f-77f9-4cd9-9ad8-e2c4bf18895b
116,db4d4541-8ca8-4de6-8ba9-4614ef15f2bc
109,afab7620-e107-43eb-8cd0-0b0f14747b00
1,573f446f-15de-4a8c-99f9-f3719118efdc
239,20023099-1a63-406b-859e-9785a2345a74
193,db2e9316-3309-4175-b716-56c846c7a702
50,a519d94d-60e8-498b-9801-01a4423e93c2
231,1ffcebbf-958e-4c3d-b3e4-a7fdd617a800
111,7362bca6-11a9-4d64-b349-2013f487dd15
174,4231eb57-177f-44d6-8eff-ed98fbfb648e
243,ef8602f1-bc02-4022-a4c8-ccdb88b7d637
218,7f6b0d8e-b889-46ad-b910-bcb5c7a3a336
100,e1864032-28d1-4b6c-aca1-fb20b134818e
136,0d98dc05-c725-4e48-aae9-ec3c9edacbef
72,674f3b20-add7-4af2-b31b-da72a4c78259
71,a03e0d13-c3ec-4958-96b5-e63cfb8a0735
7,772c6129-9fdc-4fde-bed5-1df3589bfe9d
221,ee0c21ca-a3d1-414b-9063-095bb771f082
208,e6c284ca-1a09-4e7c-b019-0ea6e4e8afd1
134,2f3a03e6-f950-4f63-98c6-0aab5c086d78
241,a7a695cc-b839-4cf4-84e6-ccc66033e0b3
130,19f8aab7-36cf-400b-87fd-f2c61a26d072
76,4487c303-dce0-4dbb-9d63-7d44a8000f3f
235,2cde4c93-de16-4bc3-87b1-52ce677b20da
193,34ab387c-28bc-454b-a82a-3b4f75a154a2
102,2b09d14e-ae04-47b8-8581-57d027d94c7d
128,4064d33c-3f04-4735-9504-fa4523f59b69
230,e8477b58-edd2-4ed7-8e8e-ad39c6ad3ce7
79,0c565c63-10c9-4a59-a1fc-436909fc1834
71,5a163fa0-815c-48b7-a3b1-cfd492af7240
12,80dac1a0-12a6-4096-8618-109551e7a4d7
6,ca18532d-3615-4930-8ad0-615e9d063087
193,2e23ce7b-187d-4416-be09-ec885ea1c9fb
190,98668286-5fc3-4baf-8968-7d40c65afddd
115,7cdf5bd6-47a5-4fa7-a4be-a41a9f108658
65,fc040147-ddd8-4e20-a1e9-85ddebd307a9
235,c2ca8878-424e-49cd-8cf2-a4e20ef6801e
202,c5334355-ec70-4aa0-a912-7cdcf629891f
174,fe40eec5-64b2-436e-9a09-ad4067f7e53d
245,cec2e76c-3ca7-41c3-a701-21d40beddbda
165,bceb1bf3-4166-46ce-a6db-65f83026be84
72,2349bafc-08b9-460a-b3f2-2373f83ef9cd
93,27661043-c6de-42cc-9cd1-0c20f0cf2642
171,8239942f-aa36-4f23-97e6-408578b99801
22,fad369e7-4af5-4cb0-a541-bc04d89940e3
138,140e521c-a760-4275-acd2-ba8ebb8d7d73
228,bbc29778-0831-4a85-a56d-2fb894aac473
201,69b988ae-f2a1-4be2-bcdd-88b848b9d8c5
37,34fe6f38-130a-4fab-abd0-237f0721f2f7
204,16818818-207c-4997-baf9-3317a14d53e8
152,48fbf86b-402b-4a5c-a92d-cb2f2d2a6d9a
153,cff20ffe-eb56-4f7a-8f93-637b4fc8c4a0
227,e2227158-b218-4365-acc8-f0b0bdc0a67f
193,a5fa9bad-fafa-4485-8cfc-dfdb4bc8ebe3
122,f24969f4-dfa2-4974-870b-f42b68568525
55,b4c684f9-9259-4604-9870-39d40b490ff3
56,92d3ca37-60da-463c-ba1c-db193bfc1045
199,a2e59386-8da3-42c0-a576-3a2b31e8d2ab
11,610b1a7e-a77e-4065-8e1c-4b675d3fa031
59,20329150-13c2-4c89-aba2-f30b0695be2e
67,9363be87-3ed0-4a4d-9409-b30ebe4d4abe
26,83fabe41-8e99-45ee-ae18-d4de3def5309
31,ca7f0806-f9e3-42c7-b7be-e846c27d5627
170,3e66c16d-ff27-455f-8b2e-90f33eeebf48
66,0d855aec-94b2-45bd-aff4-2ef64fac17ff
11,0eb5a3f9-672f-4036-b58a-c32a64e2a610
97,52e319c2-a6a3-4cec-97ae-7ce4edf9a200
67,6f70c808-00df-4b2d-aab3-2bda97b959cd
96,fc7ff0cc-35f2-43bb-b609-1849ea96c312
225,f339467d-50cc-4727-82e3-62565b1bff72
95,e2e8d9ca-e4d4-4490-a51f-db5a743457fa
120,d76c8641-2bc6-496e-883a-cc5a42754474
134,ae914b42-d6f8-4e5c-a7d8-4bb01e1ef73e
226,223c1af2-7de9-4703-b108-80a9d84a3b41
186,8fe90a52-112c-4d08-931a-d7e069ff9378
230,4396b592-6f8f-491b-9a63-ea09a91cbdea
183,a10fe87e-5de5-4967-8f6a-f297d1f411c0
31,72268f45-e973-4908-91b7-d2d4ba3d4d33
55,d8efafa6-6980-4407-a963-52d95e793b31
224,3458b4cd-9cbb-435d-b4dd-f927b7454b82
177,f2770a20-d9b8-4c7c-b5dc-81e3a86f5b8b
144,6d5e2739-72e4-43b5-9c7c-a589c6ce3419
28,0ca1ae77-2726-4398-be85-7c1f50fc8fe9
43,2741b958-5675-4826-b7f9-5388475c9646
26,6ce516f5-a0b5-4994-ae98-40429958d7cf
196,2699c4f2-aad3-460a-8c43-5c768a87ae38
101,b1245432-5f24-41bd-b711-d11770f1279c
166,7085be48-61fb-4fd5-9d3b-26d66202af68
250,9ae7116c-37c6-4bc9-bacc-cefaa28d978f
54,7322fed1-0f4f-4eda-9b92-517617ae3238
78,8f7e4053-2d5d-4a3e-9a9e-faddb9213118
186,ee193d4f-ad32-4d90-b435-568cb04ac892
160,c874473d-7078-40e0-bba8-6b3cf9d7b9ae
94,43d07d79-fd62-4e15-ab6a-5418c2df3f6a
138,4c569545-551a-489a-a27f-6f4113cee434
140,a1ed2d53-42a3-4311-9e48-688c135d938c
103,8b9b0eaf-f089-4907-bb0a-c0eaa74f5212
28,c14fca37-aaab-4fbe-9dfd-c901c8c6bcd6
93,5efff976-c36f-4505-bd8e-82ebe1916685
131,f4df9e5c-af81-43a0-a5a2-034b91750508
lecturerId,lecturerName
12,3c9ce510-e4bd-4762-ad7b-5b98b844254e
249,94fc23c2-34a5-4786-a4b2-c36d94b8891a
161,48f241ee-6859-42fe-994d-a9d48f092a69
4,a7d409cb-7065-4555-be86-0d6916bca7f5
194,c330a16c-373d-422e-9320-d5852e6fffe7
90,7b254be4-5cc0-4417-bd40-bd6c30201408
171,ba6f2af1-9721-499f-94df-b8cc269435c3
89,ebc4971b-b72b-4c57-a3d5-182eec939fba
13,97f67172-5f4a-4d72-a3db-92dd826f0464
63,477345c4-ed3d-4f9d-8d6e-894149f02276
232,66657955-73fc-4334-81ac-6071ff7924c5
213,64ec3bc6-dbc0-4dfc-aa51-121e2633d985
246,44eaed68-5c09-489a-afb9-ae76b5df2e98
224,06e23620-8dc5-4c89-a26b-0654bdfa6abe
198,a5c65f4f-26b5-468c-b22d-16478f19ef60
187,f50bb1e2-0212-4eb0-aa17-0c4ee13e25cf
243,7455c44f-d997-43f2-a330-2bde816a8ea4
211,4c0eb9dc-15db-4d4a-8a17-72401893b613
236,77dffa2e-9a34-463f-b832-bc2b9d2fbf56
89,9b266601-9203-46be-9b0a-fbaf79f99570
109,76aec5d4-49a3-4058-885f-67d84514b536
177,2e55b748-192f-4fad-83d1-49ba74eeb99f
48,d6daabbb-8358-46ac-8b35-c39ad50e1afa
104,a635b813-e004-4650-89b6-af137b743ac6
245,490abcd0-a81e-4006-9c54-8c5e24e529c3
233,09a330d7-f4ea-4ffd-93ed-26ffed64ce44
235,34167194-0b92-4cfd-93f6-d5af40389638
52,1554f3f7-249b-42ce-a83f-c7d59e2cf8a9
132,5a8dbe43-7c98-4404-a1f7-a4202f41b5c6
39,fe0ce1d6-d07b-4f7c-8a7c-4ab4af7d2586
141,26bbd9b6-faf4-4254-92b1-7f0be29b8601
7,71d47e70-ab17-49b1-9540-4d92990f4819
89,5693b21c-2344-42a5-9e5f-f1b502543680
40,9d34d624-00e2-4671-927d-c41d06f3c31e
5,edd7b39c-f32f-41e1-9a57-6438e1bc9e5b
159,c864e3b5-e392-4bc3-9c2d-3fc3019fa19c
182,a10f0152-c0ac-4585-a236-9ecee06bc55d
126,0f083a38-0e7f-42c1-97da-734881d9cd8d
178,a58b6ffb-f0ad-4b12-bd3f-349bd0fd473d
80,dbc38f37-c9c6-47d9-94ac-fd10af76071b
146,1812a9d5-24c0-46ff-ba11-ceb0ad329bef
224,ad941fe3-7df0-47b8-8b3d-03a5dcdc466e
99,fca001c4-794e-4c14-ba07-408efc335548
110,d03ba92a-69fd-4331-b99f-a9817e74a1c3
24,f84f5fd6-c87d-47d1-b9ad-b5facfbcbb02
135,c085f747-00ed-478c-b11e-4de192cde0af
58,f2f9100e-df2f-4f9c-8ca6-4324c7a6e4b3
161,cdcafe41-e42f-403d-8e1f-c5c5c7bf96aa
184,0b7f71a0-1d42-4b44-abc7-c2d3e7b0513d
1,5b01eb26-35e4-4d80-be5b-45dc0e86ea61
118,4440f1a8-adf0-4b6e-9274-26872b686853
206,8c6d6f2c-5873-46b0-9757-08244bd9059e
198,87b3e398-b4ec-4c3d-bae6-8508c1274471
91,b3484520-297b-4364-bcfd-062ddeb60000
108,a368b831-2649-4eee-ae62-5b38b115d819
18,7f9023c2-44a2-4142-a586-765193bad138
239,401c2ac9-a6ec-4b54-b6fc-82f7bfba6659
63,ef871c61-243f-4924-b6d2-34d2f27838fe
99,9546048e-da13-40c4-a46d-ed56e8972860
21,7d89de24-c4ed-458f-9880-32d381151d82
141,325e5358-03d7-40fe-aa83-6c32b762c2e5
250,1301cd5b-7ecb-46af-9ff6-50d31522aeac
79,43f1659d-ed09-4752-86c8-b899c9811a1d
127,210c456e-28a9-437b-907a-8b3d345b053d
154,8bb6f181-66eb-4acd-840f-7633aaa4a3a0
118,d3cd7487-c4c6-46ed-b3ad-dfc4e7cc46c8
225,570e442e-e9f4-4c6c-9972-7c9bdb181f94
200,df5d8169-3789-4e2f-b100-b361c811f3ee
229,316eeb8a-73c7-411e-bc07-2d9e520b9364
46,5167ff81-9aaf-4340-a835-e729ad2f361c
82,eb2a41eb-6663-409e-b05c-39050f72a13a
4,3529c522-318a-4532-9ba5-51db0cba9f50
6,1bf6a7f6-da73-4ac2-a47d-909b4429ea81
115,e4a1b74e-4e78-49a2-802e-50e851502b34
163,cfce948a-b0ec-41e1-bbe2-73584ccd155f
121,e0f85523-54c8-4b7a-b33b-197f79f2df02
74,eae10497-11a3-4a48-8a88-114324d9ee07
167,f24c4fbf-5980-4d23-ae20-3af6dbc179dc
41,c1a42121-2ccb-4fd8-88db-c71ffe63c8aa
209,19e634d5-f095-464d-beaf-1735ec4fff7b
58,d8444d6f-de30-49c4-8bc0-8ec61dbab8b9
168,395e5740-bf4b-4eb6-b41b-0612c7229caa
243,992172b6-0529-4525-a26b-4aee466e8407
224,ceeff9a1-a32a-4d05-b4ce-16d37af7237d
160,c9ae01e3-ff8a-4ee2-97a2-095954b155ed
185,52fd9d52-16f8-4df0-9652-7801b98462b2
176,00ab5750-5f52-4248-906e-14edf5b568c9
226,7a333afe-3e1f-431f-9801-9851ddab6b60
